OMoD,Companies,Cantons,Zip_codes,Cities,Streets,Group,latitude,longitude
35102839,Frutiger AG,BE,3018,Bern,Wangenstr. 142,Remettantes,46.9292978,7.3818525
35102573,Dr. med. Tanja Hübscher,BE,3011,Bern,Zeughausgasse 12,Remettantes,46.9490361,7.4457608
35102395,Maurer Peter,BE,3008,Bern,Effingerstrasse 45,Remettantes,46.9457033,7.4301343
35102356,DZB Druckzentrum Bern AG,BE,3006,Bern,Zentweg 7,Remettantes,46.9578425,7.4742873
35101496,Interregionale Blutspende SRK AG,BE,3008,Bern,Murtenstr. 133,Remettantes,46.9491034,7.4105337
35100330,ara region bern ag,BE,3012,Bern,Neubrückstrasse 190,Regroupement,46.9722119,7.4296696
35100116,Kantonales Laboratorium Bern,BE,3012,Bern,Muesmattstr.19,Remettantes,46.9520176,7.4272432
35100078,CSL Behring AG,BE,3000,Bern 22,Wankdorfstr. 10,Remettantes,46.9614352,7.46179
35100069,Klinik Permanence,BE,3018,Bern,Bümplizstr. 83,Remettantes,46.9445712,7.3922644
34500026,BKW Energie AG ,BE,4923,Wynau,Aareweg 4,Remettantes,47.2549477,7.7866302
33700029,J. Schneeberger Maschinen AG,BE,4914,Roggwil,Geissbergstr. 2,Remettantes,47.2394583,7.8237172
33100022,Awero AG,BE,4932,Lotzwil,Chilefeld,Remettantes,47.1896436,7.7916592
32900226,Kuert & Co. AG Seil- und Hebetechnik,BE,4900,Langenthal,Gaswerkstr. 48,Remettantes,47.2276496,7.7890555
32900202,Dr. med. dent. Aksan Akkaya Elif,BE,4900,Langenthal,Jurastr. 41,Remettantes,47.2164833,7.7853695
32900038,Giesser + Co.,BE,4900,Langenthal,Dennliweg 35,Remettantes,47.2025463,7.7799427
32900003,Nencki AG,BE,4900,Langenthal,Gaswerkstr. 27 / PF,Remettantes,47.2255045,7.7840863
32900002,Motorex AG,BE,4901,Langenthal,Bern-Zürichstr. 31,Regroupement,47.2259846,7.7823903
32400003,Schär Hansruedi,BE,3368,Bleienbach,Langenthalstrasse 17,Remettantes,47.1881722,7.758663
32100099,EBO Mikromechanik AG,BE,4912,Aarwangen,Industriestr. 28,Remettantes,47.2300855,7.7713258
31100013,Affolter Transporte AG,BE,3054,Schüpfen,Bundkofen 488,Remettantes,47.0459062,7.3614848
31100007,Walter Moser,BE,3054,Schüpfen,Bundkofen,Remettantes,47.0455542,7.3637136
30600436,Metalor Technologies SA,BE,3250,Lyss,Südstr. 10,Regroupement,47.0646437,7.2937665
30600370,Stettler Sapphire AG,BE,3250,Lyss,Unterfeldweg 3,Remettantes,47.0773342,7.3081706
30600334,Wessling AG,BE,3250,Lyss,Werkstr. 27,Remettantes,47.0722692,7.2958251
30600250,Jenzer Motorsport GmbH,BE,3250,Lyss,Postfach 230,Remettantes,47.0735637,7.3159537
30600231,edi Entsorgungsdienste AG,BE,3250,Lyss,"Industriering 4, 6, 10",Remettantes,47.0848692,7.3058077
30600058,Nutriswiss AG,BE,3250,Lyss,Industriering 30,Remettantes,47.0918877,7.3092688
30400038,Planzer Technik AG,BE,3283,Kallnach,Brühlgasse 7,Remettantes,47.0254426,7.2326581
30100078,Möri Sport\r\nMoto Center Seeland,BE,3270,Aarberg,Alte Lyssstrasse 12,Remettantes,47.0508192,7.2855792
30100001,"Schweizer Zucker AG, Werk Aarberg",BE,3270,Aarberg,Radelfingenstr. 30,Remettantes,47.0396921,7.2773799
29900002,AWEL GS-Pikettdienst,ZH,8000,Zürich,Notfallentsorgung zum Schutze der Umwelt,Remettantes,47.3818149,8.5353261
29800044,Lüscher Landmaschinen und Motorgeräte GmbH,ZH,8543,Bertschikon,Wiesendangerstrasse 14,Remettantes,47.5258944,8.8130871
29700027,Wolfensberger AG,ZH,8494,Bauma,Bäretswilerstr. 45,Remettantes,47.3625711,8.8712671
29600433,Hürlimann Railtec AG,ZH,8308,Illnau,Kempttalstrasse 124,Remettantes,47.4194808,8.717997
29600104,"Beschaffung und Logistik, Sersa Maschineller Gleisbau AG",ZH,8307,Effretikon,Vogelsangstr. 6,Remettantes,47.4219844,8.6840245
29600103,Nova-Werke AG,ZH,8307,Effretikon,Vogelsangstr. 24,Remettantes,47.4192987,8.681302
29500370,Daniel Staub,ZH,8816,Hirzel,Schönenbergstr. 26,Remettantes,47.2130181,8.6156933
29500103,Entsorgung Zimmerberg,ZH,8810,Horgen,Zugerstrasse 165,Incinération,47.2486994,8.6092457
29500095,See-Spital,ZH,8810,Horgen,Asylstrasse 19,Remettantes,47.2632522,8.5893449
29500091,Hans Oetiker AG,ZH,8810,Horgen,Oberdorfstr. 21,Remettantes,47.2607565,8.5885206
29500090,Feller AG,ZH,8810,Horgen,Bergstrasse,Remettantes,47.2395926,8.5958697
29400079,SOLTOP Schuppisser AG,ZH,8353,Elgg,St. Gallerstrasse 3 + 5a,Remettantes,47.4973648,8.8659086
29300550,Micreos GmbH,ZH,8820,Wädenswil,Zugerstrasse 76,Remettantes,47.2316039,8.6610154
29300547,Cyanoguard AG,ZH,8820,8820 Wädenswil,Einsiedlerstrasse 29,Remettantes,47.219667,8.6868055
29300342,Beat Gut Malergeschäft,ZH,8820,Wädenswil,Rosenbergstrasse 9,Remettantes,47.2292377,8.6690415
29300313,ZHAW,ZH,8820,Wädenswil,Grüental,Remettantes,47.2182224,8.6791989
29300307,Urs Huber Transport AG,ZH,8833,Samstagern,Samstagern,Remettantes,47.1926627,8.6806174
29200014,Stift Höfli,ZH,8477,Oberstammheim,Im Höfli 6,Remettantes,47.6328977,8.7990152
26112930,Facebook Switzerland Sàrl,ZH,8045,Zürich,Giesshübelstrasse 30,Remettantes,47.3579117,8.5210813
26112735,Verkehrsbetriebe Zürich,ZH,8048,Zürich,Luggwegstrasse 65,Remettantes,47.383983,8.4906351
26112366,KIBAG Bauleistungen AG ,ZH,8038,Zürich,Bachstrasse 9/11,Remettantes,47.3446542,8.5349785
26112181,Ladies' Style Cosmetics,ZH,8048,Zürich,Badenerstrasse 663,Remettantes,47.3870439,8.4877005
26112057,Thales Alenia Space Schweiz AG,ZH,8052,Zürich,Schaffhauserstrasse 580,Remettantes,47.4257283,8.5554369
26111660,Berg Apotheke,ZH,8004,Zürich,Stauffacherstrasse 26,Remettantes,47.3731332,8.5293125
26110814,Dr. med. Bruno Knöpfli,ZH,8048,Zürich,Enzianweg 4,Remettantes,47.38311,8.4983612
26109860,Laborgemeinschaft 1,ZH,8047,Zürich,Rautistrasse 11,Remettantes,47.3795328,8.4946364
26109094,Sika Manufacturing AG,ZH,8048,Zürich,Tüffenwies 16,Remettantes,47.397288,8.4921409
26108884,ChromaCon AG,ZH,8005,Zürich,Technoparkstrasse 1,Remettantes,47.3895819,8.5160203
26108780,Penalba REVITANK AG,ZH,8048,Zürich,Albulastrasse 24,Remettantes,47.3879725,8.4949786
26108716,Universität Zürich,ZH,8057,Zürich,Winterthurerstrasse 190,Remettantes,47.3969488,8.5487534
26108425,RUAG Schweiz AG,ZH,8052,Zürich,Schaffhauserstrasse 580,Remettantes,47.4257283,8.5554369
26107476,Careum Bildungszentrum,ZH,8006,Zürich,Gloriastrasse 16,Remettantes,47.3752071,8.5534783
26105367,Ruetex Textilreinigung,ZH,8008,Zürich,Dufourstrasse 165,Remettantes,47.3548141,8.5553222
26105143,Stemcup Medical Products AG,ZH,8048,Zürich,Aargauerstrasse 180,Remettantes,47.3924857,8.4938132
26104977,Privatklinik Bethanien,ZH,8044,Zürich,Toblerstrasse 51,Remettantes,47.3810996,8.5575578
26104940,"Gesundheitszentren für das Alter, Bombach",ZH,8049,Zürich,Limmattalstrasse 371,Remettantes,47.4041421,8.4836338
26104622,Kleiderfix GmbH,ZH,8032,Zürich,Hegibachstr. 110,Remettantes,47.3649103,8.5673042
26104490,Kantonsschule Rämibühl,ZH,8001,Zürich,Rämistr. 54,Remettantes,47.3714002,8.5527745
26104096,Klinik Hirslanden AG,ZH,8008,Zürich,Witellikerstr. 40,Remettantes,47.3516675,8.5759025
26104015,Brunner's Textil-Pflege Center,ZH,8006,Zürich,Universitätstr. 80 -,Remettantes,47.3825617,8.5483734
26103901,Kantonsschule Oerlikon,ZH,8050,Zürich,Birchstr. 107,Remettantes,47.4081588,8.5351318
26103842,Agroscope INH,ZH,8046,Zürich,Reckenholzstrasse 191,Remettantes,47.4289175,8.5163604
26103824,Franz Pfister,ZH,8050,Zürich,Rickenstrasse 18-20,Remettantes,47.4179443,8.5397113
26103692,Terlinden Textilpflege AG,ZH,8055,Zürich,Birmensdorferstr. 406,Remettantes,47.369243,8.5029734
26103643,Stadtspital Triemli Zürich,ZH,8063,Zürich,Birmensdorferstr. 497,Remettantes,47.3658499,8.497133
26103561,Schaub Maler,ZH,8032,Zürich,Hofackerstr. 33,Remettantes,47.3618175,8.5641732
26103552,MAN AG Schweiz,ZH,8005,Zürich,Hardstr. 319,Remettantes,47.3906121,8.5217869
26103518,"Stadt Zürich ERZ Entsorgung + Recycling Zürich, Verbrennungsanlage 2",ZH,8050,Zürich,Hagenholzstrasse 110,Incinération,47.4151393,8.5633918
26103475,H. Goessler AG,ZH,8045,Zürich,Binzstrasse 24,Remettantes,47.3626168,8.5143087
26103374,Happy Sport,ZH,8047,Zürich,Albisriederstrasse 381,Remettantes,47.3748764,8.4840355
26103220,Textilien + Schneiderei J+K,ZH,8048,ZÜRICH,Meier-Bosshard-Str. 8,Remettantes,47.3892336,8.4862894
26103102,Velofix AG,ZH,8003,ZÜRICH,Birmensdorferstr.,Remettantes,47.3702059,8.513031
26102966,Cargologic,ZH,8058,ZÜRICH-Flughafen,Frachthof Ost,Remettantes,47.4516643,8.5625171
26102197,"Veloatelier, Schmid & Eichholz",ZH,8037,ZÜRICH,Kornhausstr. 21,Remettantes,47.3879476,8.5358275
26101771,Dr. med. dent. Ch. Mörgeli,ZH,8001,ZÜRICH,Brunngasse 18,Remettantes,47.373336,8.5450323
26101615,Analytica Medizinische Laboratorien AG,ZH,8024,ZÜRICH,Falkenstrasse 14,Remettantes,47.3649111,8.5477628
26101538,MEDIZINISCHE LABORATORIEN Dr. F. KAEPPELI AG,ZH,8024,ZÜRICH,Wolfbachstrasse 17,Remettantes,47.370638,8.551268
26101261,Sternen-Apotheke z'Örlike GmbH,ZH,8050,Zürich,Schaffhauserstr. 350,Remettantes,47.4096433,8.546472
26101213,Pfauen-Apotheke,ZH,8001,Zürich,Rämistr. 38,Remettantes,47.3707655,8.5497213
26101190,Helvetiaplatz-Apotheke Topwell-Apotheken AG,ZH,8004,Zürich,Langstr. 39,Remettantes,47.376042,8.5252332
26100972,Inka Druck AG,ZH,8003,ZÜRICH,Zentralstr. 156,Remettantes,47.3758966,8.5147701
26100471,Rheinmetall Air Defence AG,ZH,8050,ZÜRICH,Birchstr. 155,Remettantes,47.4120987,8.5371825
26100338,Gfellergut Sozialpädagogisches Zentrum,ZH,8051,Zürich,Stettbachstrasse 300,Remettantes,47.3940792,8.5879816
26100303,"Universität Zürich, Stab Sicherheit und Umwelt",ZH,8057,Zürich,Winterthurerstrasse 190,Remettantes,47.3969488,8.5487534
26100256,Baitella AG,ZH,8050,ZÜRICH,Thurgauerstr. 70,Remettantes,47.4175711,8.5547659
26100071,Pierre Minder,ZH,8051,ZÜRICH,Winterthurerstr. 625,Remettantes,47.4054826,8.5785373
25000174, Brütsch/Rüegger Werkzeuge AG,ZH,8902,Urdorf,Heinrich Stutz-Strasse 20,Remettantes,47.3693064,8.4246199
25000081,Gebr. Steiner AG,ZH,8902,Urdorf,Birmensdorferstr. 15,Remettantes,47.3927392,8.4186113
25000045,Peter Schärer,ZH,8902,Urdorf,Birmensdorferstr. 108,Remettantes,47.3821685,8.4217616
25000001,Thommen-Furler AG,ZH,8902,Urdorf,In der Luberzen 5,Regroupement,47.3934939,8.4197345
24700653,Hemotune AG,ZH,8952,Schlieren,Wagistrasse 27,Remettantes,47.3992547,8.4602253
24700622,Zivilschutzorganisation Limmattal-Süd,ZH,8952,Schlieren,Uitikonerstrasse 30,Remettantes,47.3940081,8.448223
24700618,Mabylon AG,ZH,8952,Schlieren,Wagistrasse 14,Remettantes,47.3984973,8.4582023
24700408,"Brechbühler AG, Thermo Electron",ZH,8952,Schlieren,Steinwiesenstr. 3,Remettantes,47.3975679,8.4406537
24700337,Intertek Caleb Brett (Schweiz) AG,ZH,8952,Schlieren,Wagistrasse 2,Remettantes,47.3988301,8.4555487
